id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,urls,mentions,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1228468353486008320,1228468353486008320,1581724653000,2020-02-15,00:57:33,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Nice! https://twitter.com/chiefs/status/1228435344451940357 …,['https://twitter.com/chiefs/status/1228435344451940357'],[],[],3410,7690,42612,[],[],https://twitter.com/realDonaldTrump/status/1228468353486008320,False,https://twitter.com/Chiefs/status/1228435344451940357,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228463577335554049,1228463577335554049,1581723515000,2020-02-15,00:38:35,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Great honor, I think?  Mark Zuckerberg recently stated that “Donald J. Trump is Number 1 on Facebook. Number 2 is Prime Minister Modi of India.” Actually, I am going to India in two weeks. Looking forward to it!",[],[],[],14296,21738,113479,[],[],https://twitter.com/realDonaldTrump/status/1228463577335554049,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228449937211392000,1228449937211392000,1581720263000,2020-02-14,23:44:23,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@LouieGohmertTX1 is a Fantastic Republican from the Great State of Texas! He fully supports our #MAGA and #KAG Agenda, Border WALL, Military, Vets, and your Second Amendment. Louie is my friend and has my Complete and Total Endorsement! http://secure.winred.com/gohmert ",['http://secure.winred.com/gohmert'],['louiegohmerttx1'],[],3342,9039,29078,"['#maga', '#kag']",[],https://twitter.com/realDonaldTrump/status/1228449937211392000,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '4827594804', 'username': 'LouieGohmertTX1'}]",,,,
1228449065148571651,1228449065148571651,1581720055000,2020-02-14,23:40:55,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I look forward to attending the Daytona 500 on Sunday with lots of my great friends from Florida, including the France family and @RepMichaelWaltz from #FL6. See you there, good luck to everyone! @NASCAR @SenRickScott @marcorubio @GovRonDeSantis https://twitter.com/disupdates/status/1227991003426172928 …",['https://twitter.com/disupdates/status/1227991003426172928'],"['repmichaelwaltz', 'nascar', 'senrickscott', 'marcorubio', 'govrondesantis']",[],3806,9632,36494,['#fl6'],[],https://twitter.com/realDonaldTrump/status/1228449065148571651,False,https://twitter.com/DISupdates/status/1227991003426172928,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1082416697380913152', 'username': 'RepMichaelWaltz'}, {'user_id': '49153854', 'username': 'NASCAR'}, {'user_id': '131546062', 'username': 'SenRickScott'}, {'user_id': '15745368', 'username': 'marcorubio'}, {'user_id': '1058807868', 'username': 'GovRonDeSantis'}]",,,,
1228446619500150784,1228446619500150784,1581719472000,2020-02-14,23:31:12,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Thank you Arnold, very nice. https://twitter.com/schwarzenegger/status/1228112529215217665 …",['https://twitter.com/schwarzenegger/status/1228112529215217665'],[],[],1533,11304,51906,[],[],https://twitter.com/realDonaldTrump/status/1228446619500150784,False,https://twitter.com/Schwarzenegger/status/1228112529215217665,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228446339207483393,1228446338091823106,1581719405000,2020-02-14,23:30:05,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....Today, @FLOTUS and I encourage all Americans to cherish and honor the memory of those we have lost through acts of love and service. We will hold Parkland forever in our hearts.",[],['flotus'],[],2691,7506,35762,[],[],https://twitter.com/realDonaldTrump/status/1228446339207483393,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '818876014390603776', 'username': 'FLOTUS'}]",,,,
1228446338091823106,1228446338091823106,1581719405000,2020-02-14,23:30:05,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"It has been two years since the tragedy in Parkland. We will always mourn the innocent lives taken from us – 14 wonderful students and 3 terrific educators. Earlier this week, I met with families whose experiences from that horrible day still pierce the soul....",[],[],[],5376,12478,62622,[],[],https://twitter.com/realDonaldTrump/status/1228446338091823106,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228442887081295873,1228442887081295873,1581718582000,2020-02-14,23:16:22,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@TomMcClintock is a strong Conservative Leader who will always fight for the people of California. He fully supports our #MAGA Agenda, will continue to Secure Our Border, Loves our Military & Vets, & is Strong on the #2A. Tom has my Complete Endorsement! http://secure.winred.com/McClintock ",['http://secure.winred.com/McClintock'],['tommcclintock'],[],1914,7343,24604,"['#maga', '#2a']",[],https://twitter.com/realDonaldTrump/status/1228442887081295873,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15773898', 'username': 'tommcclintock'}]",,,,
1228439060106051589,1228439060106051589,1581717669000,2020-02-14,23:01:09,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@JodeyArrington from the Great State of Texas has been an incredible supporter of our #MAGA Agenda. Jodey fully supports Securing our Border w/ the WALL, he Loves our Military & Vets, and is Strong on the #2A. Jodey has my Complete and Total Endorsement! https://secure.winred.com/jodeyarrington ",['https://secure.winred.com/jodeyarrington'],['jodeyarrington'],[],1397,6880,22687,"['#maga', '#2a']",[],https://twitter.com/realDonaldTrump/status/1228439060106051589,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '3609064098', 'username': 'JodeyArrington'}]",,,,
1228438881969885184,1228438881969885184,1581717627000,2020-02-14,23:00:27,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@MoInTheHouse Brooks is running for Congress in the Great State of Alabama. He is a huge supporter of the #MAGA Agenda. Mo fully supports Securing our Border w/the WALL, he Loves our Military & Vets, & is Strong on the #2A. Mo has my Complete Endorsement! https://secure.winred.com/mobrooks/donate ",['https://secure.winred.com/mobrooks/donate'],['mointhehouse'],[],1093,6134,20122,"['#maga', '#2a']",[],https://twitter.com/realDonaldTrump/status/1228438881969885184,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '68277792', 'username': 'MoInTheHouse'}]",,,,
1228438298584141826,1228438298584141826,1581717488000,2020-02-14,22:58:08,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“The Greatest name in politics,” Patrick @McHenryCampaign from the Great State of North Carolina, is a Conservative Fighter and a true Leader who ALWAYS supports our #MAGA Agenda. Patrick has my Complete and Total Endorsement! https://secure.winred.com/mchenry-for-congress/donate …",['https://secure.winred.com/mchenry-for-congress/donate'],['mchenrycampaign'],[],1142,6181,20527,['#maga'],[],https://twitter.com/realDonaldTrump/status/1228438298584141826,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '481437062', 'username': 'McHenryCampaign'}]",,,,
1228418892663488517,1228418892663488517,1581712861000,2020-02-14,21:41:01,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Thank you to the beautiful country of Cambodia for accepting the @CarnivalCruise ship Westerdam into your port. The United States will remember your courtesy! @MickyArison,[],"['carnivalcruise', 'mickyarison']",[],3569,12055,55415,[],[],https://twitter.com/realDonaldTrump/status/1228418892663488517,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '6329632', 'username': 'CarnivalCruise'}, {'user_id': '352510937', 'username': 'MickyArison'}]",,,,
1228341384131772416,1228341384131772416,1581694382000,2020-02-14,16:33:02,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"It is happening again to Crazy Bernie, just like last time, only far more obvious. They are taking the Democrat Nomination away from him, and there’s very little he can do. A Rigged System!",[],[],[],17427,23175,101868,[],[],https://twitter.com/realDonaldTrump/status/1228341384131772416,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228339772348915712,1228339772348915712,1581693997000,2020-02-14,16:26:37,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,95% Approval Rating in the Republican Party. Thank you!,[],[],[],11834,18362,113783,[],[],https://twitter.com/realDonaldTrump/status/1228339772348915712,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228339437685395458,1228339433323290626,1581693918000,2020-02-14,16:25:18,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....always continue. Every Republican Senator except Romney, many highly religious people, all very smart, voted against the Impeachment Hoax. @SenCapito was all in (a great person). I was told by many that Manchin was just a puppet for Schumer & Pelosi. That’s what he is!",[],['sencapito'],[],4358,9757,38966,[],[],https://twitter.com/realDonaldTrump/status/1228339437685395458,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '193794406', 'username': 'SenCapito'}]",,,,
1228339433323290626,1228339433323290626,1581693917000,2020-02-14,16:25:17,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I was very surprised & disappointed that Senator Joe Manchin of West Virginia voted against me on the Democrat’s totally partisan Impeachment Hoax. No President has done more for the great people of West Virginia than me (Pensions), and that will....",[],[],[],6036,14443,63768,[],[],https://twitter.com/realDonaldTrump/status/1228339433323290626,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228338223786680320,1228338223786680320,1581693628000,2020-02-14,16:20:28,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“President Trump, with smart policies, has done more to help the Black community than any President in the modern era.” @IngrahamAngle @FoxNews",[],"['ingrahamangle', 'foxnews']",[],10770,14998,64420,[],[],https://twitter.com/realDonaldTrump/status/1228338223786680320,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '50769180', 'username': 'IngrahamAngle'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1228311415192215553,1228311415192215553,1581687236000,2020-02-14,14:33:56,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“The President has never asked me to do anything in a criminal case.” A.G. Barr  This doesn’t mean that I do not have, as President, the legal right to do so, I do, but I have so far chosen not to!",[],[],[],23635,23013,99880,[],[],https://twitter.com/realDonaldTrump/status/1228311415192215553,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1228023660457480194,1228023660457480194,1581618630000,2020-02-13,19:30:30,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I’m seeing Governor Cuomo today at The White House. He must understand that National Security far exceeds politics. New York must stop all of its unnecessary lawsuits & harrassment, start cleaning itself up, and lowering taxes. Build relationships, but don’t bring Fredo!",[],[],[],38948,33816,153672,[],[],https://twitter.com/realDonaldTrump/status/1228023660457480194,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227986937652350976,1227986935240691712,1581609875000,2020-02-13,17:04:35,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....which he actually has a military and legal obligation to do. His incredible wife, Karen, who I have a lot of respect for, once pulled me aside & said strongly that “John respects you greatly. When we are no longer here, he will only speak well of you.” Wrong!",[],[],[],10614,14703,63173,[],[],https://twitter.com/realDonaldTrump/status/1227986937652350976,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227986935240691712,1227986935240691712,1581609874000,2020-02-13,17:04:34,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"When I terminated John Kelly, which I couldn’t do fast enough, he knew full well that he was way over his head. Being Chief of Staff just wasn’t for him. He came in with a bang, went out with a whimper, but like so many X’s, he misses the action & just can’t keep his mouth shut,.",[],[],[],28679,24578,106704,[],[],https://twitter.com/realDonaldTrump/status/1227986935240691712,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227958133550649346,1227958133550649346,1581603008000,2020-02-13,15:10:08,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,DRAIN THE SWAMP! We want bad people out of our government!,[],[],[],75611,50019,232919,[],[],https://twitter.com/realDonaldTrump/status/1227958133550649346,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227946304057364481,1227946304057364481,1581600187000,2020-02-13,14:23:07,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Mini Mike is a 5’4” mass of dead energy who does not want to be on the debate stage with these professional politicians. No boxes please. He hates Crazy Bernie and will, with enough money, possibly stop him. Bernie’s people will go nuts!",[],[],[],34330,26064,116728,[],[],https://twitter.com/realDonaldTrump/status/1227946304057364481,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227943796681400320,1227943796681400320,1581599589000,2020-02-13,14:13:09,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Mini Mike Bloomberg is a LOSER who has money but can’t debate and has zero presence, you will see. He reminds me of a tiny version of Jeb “Low Energy” Bush, but Jeb has more political skill and has treated the Black community much better than Mini! https://twitter.com/danscavino/status/1227923602135244801 …",['https://twitter.com/danscavino/status/1227923602135244801'],[],[],19649,21986,92663,[],[],https://twitter.com/realDonaldTrump/status/1227943796681400320,False,https://twitter.com/DanScavino/status/1227923602135244801,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227940556057317377,1227940556057317377,1581598817000,2020-02-13,14:00:17,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“Deven Nunes predicts that more examples of Mueller team misconduct will be revealed in coming weeks.” @seanhannity @FoxNews,[],"['seanhannity', 'foxnews']",[],10741,22602,85119,[],[],https://twitter.com/realDonaldTrump/status/1227940556057317377,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '41634520', 'username': 'seanhannity'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1227939838751657984,1227939838751657984,1581598646000,2020-02-13,13:57:26,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Now it looks like the fore person in the jury, in the Roger Stone case, had significant bias. Add that to everything else, and this is not looking good for the “Justice” Department. @foxandfriends @FoxNews",[],"['foxandfriends', 'foxnews']",[],13246,24991,90339,[],[],https://twitter.com/realDonaldTrump/status/1227939838751657984,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15513604', 'username': 'foxandfriends'}, {'user_id': '1367531', 'username': 'FoxNews'}]",,,,
1227718765154045953,1227718765154045953,1581545938000,2020-02-12,23:18:58,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,GREAT NEWS! #KAG2020🇺🇸 pic.twitter.com/QA6Bpl4ETv,[],[],[],7124,20147,77666,['#kag2020'],[],https://twitter.com/realDonaldTrump/status/1227718765154045953,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227707252796264450,1227707252796264450,1581543193000,2020-02-12,22:33:13,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@ClaudiaTenney is a fantastic candidate running in New York, where she was a Great member of Congress. She is Strong on Crime, Borders, Cutting Taxes, your #2A, and she Loves our Military and Vets. Claudia has my Complete and Total Endorsement! https://secure.winred.com/tenney-for-congress/donate …",['https://secure.winred.com/tenney-for-congress/donate'],['claudiatenney'],[],4082,15145,49181,['#2a'],[],https://twitter.com/realDonaldTrump/status/1227707252796264450,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '756285384', 'username': 'claudiatenney'}]",,,,
1227706206380314625,1227706206380314625,1581542943000,2020-02-12,22:29:03,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@NMalliotakis is running for Congress in NY, I know her well, we need her to defeat Max Rose, who voted for Impeachment! Nicole is Strong on Crime & Borders, #2A, Cutting Taxes, & she Loves our Military & Vets. Nicole has my Complete & Total Endorsement! https://secure.winred.com/nicolemalliotakis/donate …",['https://secure.winred.com/nicolemalliotakis/donate'],['nmalliotakis'],[],5395,19775,61832,['#2a'],[],https://twitter.com/realDonaldTrump/status/1227706206380314625,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '757862089', 'username': 'NMalliotakis'}]",,,,
1227705242579501057,1227705242579501057,1581542714000,2020-02-12,22:25:14,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@MattForMontana Rosendale is a Strong & Conservative fighter for Montana. Matt stands w/ our Brave Veterans, Loves our Military, and he will continue working to Secure our Border. Matt will NEVER let our #2A go unprotected. Matt has my Total Endorsement! http://secure.winred.com/mattrosendale/donate …",['http://secure.winred.com/mattrosendale/donate'],['mattformontana'],[],2380,13081,40624,['#2a'],[],https://twitter.com/realDonaldTrump/status/1227705242579501057,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1376252790', 'username': 'MattForMontana'}]",,,,
1227703969713205248,1227703969713205248,1581542410000,2020-02-12,22:20:10,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@WesleyHuntTX is running for Congress in the Great State of Texas. He will help us accomplish our America First policies. Wesley is strong on Crime, the Border, our 2nd Amendment, Trade, Military and Vets. Wesley has my Complete and Total Endorsement! https://secure.winred.com/wesleyfortexas/donate …",['https://secure.winred.com/wesleyfortexas/donate'],['wesleyhunttx'],[],2041,12438,38715,[],[],https://twitter.com/realDonaldTrump/status/1227703969713205248,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1112744620247662592', 'username': 'WesleyHuntTX'}]",,,,
1227703656633503747,1227703656633503747,1581542336000,2020-02-12,22:18:56,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@AugustPfluger is a Great Veteran and Strong Leader for Texas where he is running for Congress. He will protect your #2A, fight for our Farmers, Oil/Gas Workers, and he supports our #MAGA & #KAG Agenda. August has my Complete and Total Endorsement! https://secure.winred.com/august-pfluger-for-congress/donate …",['https://secure.winred.com/august-pfluger-for-congress/donate'],['augustpfluger'],[],1515,11097,34102,"['#2a', '#maga', '#kag']",[],https://twitter.com/realDonaldTrump/status/1227703656633503747,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1021216905795899392', 'username': 'AugustPfluger'}]",,,,
1227703488869736449,1227703488869736449,1581542296000,2020-02-12,22:18:16,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@BethVanDuyne did Great things as Mayor of Irving, Texas, with my Administration. She is a Strong Conservative who supports Border Security, Loves our Military, Vets, and supports your #2A. Beth has my Full Endorsement for Congress! https://secure.winred.com/beth-van-duyne-for-congress/support-today/ …",['https://secure.winred.com/beth-van-duyne-for-congress/support-today/'],['bethvanduyne'],[],2156,13041,41640,['#2a'],[],https://twitter.com/realDonaldTrump/status/1227703488869736449,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '489856457', 'username': 'Bethvanduyne'}]",,,,
1227702453052813312,1227702453052813312,1581542049000,2020-02-12,22:14:09,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@JayObernolte of California is running for Congress in 2020. Jay will help me to continue securing the Southern Border, he Loves our GREAT Law Enforcement Officers, Military, Vets, and he will protect your #2A. Jay has my Complete and Total Endorsement! https://secure.winred.com/JayObernolte/donate …",['https://secure.winred.com/JayObernolte/donate'],['jayobernolte'],[],2043,13019,39972,['#2a'],[],https://twitter.com/realDonaldTrump/status/1227702453052813312,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '272482466', 'username': 'JayObernolte'}]",,,,
1227702250283372547,1227702250283372547,1581542000000,2020-02-12,22:13:20,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Ending surprise medical billing moving ahead in Congress! Thanks to Ways & Means and Education/Labor Committees for your work on Bills to protect patients and end medical bill ripoffs! Work with Energy & Commerce, HELP committees to send BIPARTISAN bill to my desk!",[],[],[],4266,23062,94925,[],[],https://twitter.com/realDonaldTrump/status/1227702250283372547,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227661700264013826,1227661693376962561,1581532332000,2020-02-12,19:32:12,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....If my hands were tied, Iran would have a field day. Sends a very bad signal. The Democrats are only doing this as an attempt to embarrass the Republican Party. Don’t let it happen!",[],[],[],7573,19191,76133,[],[],https://twitter.com/realDonaldTrump/status/1227661700264013826,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227661693376962561,1227661693376962561,1581532331000,2020-02-12,19:32:11,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,It is very important for our Country’s SECURITY that the United States Senate not vote for the Iran War Powers Resolution. We are doing very well with Iran and this is not the time to show weakness. Americans overwhelmingly support our attack on terrorist Soleimani....,[],[],[],16150,33785,134907,[],[],https://twitter.com/realDonaldTrump/status/1227661693376962561,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227610766662127616,1227610766662127616,1581520189000,2020-02-12,16:09:49,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,pic.twitter.com/I0eZ9UoIQJ,[],[],['https://pbs.twimg.com/media/EQlZe38WoAAIMCe.jpg'],13860,32914,147156,[],[],https://twitter.com/realDonaldTrump/status/1227610766662127616,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227604830509817857,1227604830509817857,1581518774000,2020-02-12,15:46:14,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,".@dagenmcdowell, “Every Democrat is running to raise taxes. She (Pocahontas) lied about her ethnicity, that was her problem.” @MariaBartiromo  So true Dagen!",[],"['dagenmcdowell', 'mariabartiromo']",[],7334,13436,58485,[],[],https://twitter.com/realDonaldTrump/status/1227604830509817857,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '58120509', 'username': 'dagenmcdowell'}, {'user_id': '208155240', 'username': 'MariaBartiromo'}]",,,,
1227564604177469441,1227564604177469441,1581509183000,2020-02-12,13:06:23,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Two months in jail for a Swamp Creature, yet 9 years recommended for Roger Stone (who was not even working for the Trump Campaign). Gee, that sounds very fair! Rogue prosecutors maybe? The Swamp! @foxandfriends @TuckerCarlson",[],"['foxandfriends', 'tuckercarlson']",[],13189,24698,91613,[],[],https://twitter.com/realDonaldTrump/status/1227564604177469441,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15513604', 'username': 'foxandfriends'}, {'user_id': '22703645', 'username': 'TuckerCarlson'}]",,,,
1227561237782855680,1227561237782855680,1581508380000,2020-02-12,12:53:00,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Congratulations to Attorney General Bill Barr for taking charge of a case that was totally out of control and perhaps should not have even been brought. Evidence now clearly shows that the Mueller Scam was improperly brought & tainted. Even Bob Mueller lied to Congress!,[],[],[],28642,35508,132361,[],[],https://twitter.com/realDonaldTrump/status/1227561237782855680,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227556935299457024,1227556935299457024,1581507354000,2020-02-12,12:35:54,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Fake News @CNN and MSDNC have not surprisingly refused to talk about my record setting number of voters in New Hampshire (and in Iowa). That’s why they are poorly rated Fake News! I will win both states in November.,[],['cnn'],[],9892,23807,96965,[],[],https://twitter.com/realDonaldTrump/status/1227556935299457024,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '759251', 'username': 'CNN'}]",,,,
1227453711540269057,1227453711540269057,1581482744000,2020-02-12,05:45:44,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The Fake News Media is looking hard for the Big Democrat Story, but there is nothing too fabulous. Wouldn’t a big story be that I got more New Hampshire Primary Votes than any incumbent president, in either party, in the history of that Great State? Not an insignificant fact!",[],[],[],13451,28586,125834,[],[],https://twitter.com/realDonaldTrump/status/1227453711540269057,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227443801599418370,1227443801599418370,1581480381000,2020-02-12,05:06:21,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Thank you Brad! https://twitter.com/parscale/status/1227431887838289922 …,['https://twitter.com/parscale/status/1227431887838289922'],[],[],3132,13252,55845,[],[],https://twitter.com/realDonaldTrump/status/1227443801599418370,False,https://twitter.com/parscale/status/1227431887838289922,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227441882793480196,1227441882793480196,1581479924000,2020-02-12,04:58:44,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Prosecutorial Misconduct? https://twitter.com/IsraelUSAforevr/status/1227428534320320514 …,['https://twitter.com/IsraelUSAforevr/status/1227428534320320514'],[],[],4643,12049,44994,[],[],https://twitter.com/realDonaldTrump/status/1227441882793480196,False,https://twitter.com/IsraelUSAforevr/status/1227428534320320514,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227432921788801024,1227432921788801024,1581477787000,2020-02-12,04:23:07,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Bootedgeedge (Buttigieg) is doing pretty well tonight. Giving Crazy Bernie a run for his money. Very interesting!,[],[],[],12216,15579,92379,[],[],https://twitter.com/realDonaldTrump/status/1227432921788801024,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227427722441510912,1227427722441510912,1581476548000,2020-02-12,04:02:28,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,A very bad night for Mini Mike!,[],[],[],11194,15469,92206,[],[],https://twitter.com/realDonaldTrump/status/1227427722441510912,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227423994250436609,1227423994250436609,1581475659000,2020-02-12,03:47:39,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"A lot of Democrat dropouts tonight, very low political I.Q. https://twitter.com/realDonaldTrump/status/1226595698793230348 …",['https://twitter.com/realDonaldTrump/status/1226595698793230348'],[],[],8778,16448,75535,[],[],https://twitter.com/realDonaldTrump/status/1227423994250436609,False,https://twitter.com/realDonaldTrump/status/1226595698793230348,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1227423392078409728,1227423392078409728,1581475515000,2020-02-12,03:45:15,W. Europe Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Who are the four prosecutors (Mueller people?) who cut and ran after being exposed for recommending a ridiculous 9 year prison sentence to a man that got caught up in an investigation that was illegal, the Mueller Scam, and shouldn’t ever even have started? 13 Angry Democrats?",[],[],[],14795,29230,111364,[],[],https://twitter.com/realDonaldTrump/status/1227423392078409728,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
